1,CLASSIC AND VINTAGE,,,,,,,
2,,,,,,,,
2905,JALISCO SWIZZLE,LIME JUICE,,JUICE (LIME),250,pilsner glass filled with crushed ice. Swizzle until,,
2906,JALISCO SWIZZLE,CANE SUGAR SYRUP,,SYRUP (CANE SUGAR),250,cold. Garnish with the lime wheel and serve with a,,
2907,JALISCO SWIZZLE,ANGOSTURA BITTERS,,BITTERS (AROMATIC),250,straw.,,
2908,,,,,,,,
2909,MYRA BRECKINRIDGE,LAPHROAIG 10-YEAR SCOTCH,,WHISKEY (SCOTCH ISLAY),250,GARNISH: 1 MINT SPRIG,PHIL WARD 2008,
2910,MYRA BRECKINRIDGE,VIEUX PONTARLIER ABSINTHE,,ABSINTHE,250,"Dry shake all the ingredients, then dump into a","Anthony Sarnicola, a regular at the bar, named",
2911,MYRA BRECKINRIDGE,LIME JUICE,,JUICE (LIME),250,pilsner glass filled with crushed ice. Swizzle until,this drink and described it as “a sex change for,
2912,MYRA BRECKINRIDGE,CANE SUGAR SYRUP,,SYRUP (CANE SUGAR),250,cold. Garnish with the mint sprig and serve with a,Laphroaig.”—PW,
2913,,,,,,straw.,,
2914,,,,,,,,
2915,PARK LIFE SWIZZLE,RANSOM OLD TOM GIN,,GIN (OLD TOM),251,GARNISH: 1 MINT SPRIG,THOMAS WAUGH 2009,
2916,PARK LIFE SWIZZLE,LUSTAU AMONTILLADO SHERRY,,SHERRY (AMONTILLADO),251,"Dry shake all the ingredients (except the bitters),",,
2917,PARK LIFE SWIZZLE,VELVET FALERNUM,,LIQUEUR (FALERNUM),251,then dump into a pilsner glass filled with crushed,,
2918,PARK LIFE SWIZZLE,LIME JUICE,,JUICE (LIME),251,ice. Top with the bitters. Garnish with the mint,,
2919,PARK LIFE SWIZZLE,GINGER SYRUP,,SYRUP (GINGER),251,"sprig, and serve with a straw.",,
2920,PARK LIFE SWIZZLE,ANGOSTURA BITTERS,,BITTERS (AROMATIC),251,,,
2921,,,,,,,,
2922,ROBERT JOHNSON SWIZZLE,EVAN WILLIAMS SINGLE-BARREL BOURBON,,WHISKEY (BOURBON),251,GARNISH: 1 MINT SPRIG,BRIAN MILLER 2009,
2923,ROBERT JOHNSON SWIZZLE,OTIMA 10-YEAR TAWNY PORT,,WINE (PORT),251,"Dry shake all the ingredients (except the bitters),","Swizzling the bitters on top of the swizzle,",
2924,ROBERT JOHNSON SWIZZLE,LEMON JUICE,,JUICE (LEMON),251,then dump into a pilsner glass filled with crushed,"instead of with the other ingredients, gives you",
2925,ROBERT JOHNSON SWIZZLE,VANILLA SYRUP,,SYRUP (VANILLA),251,ice. Swizzle until cold. Add the bitters and swizzle,a blast of aromatics as you sip the drink.—BM,
2926,ROBERT JOHNSON SWIZZLE,FEE BROTHERS WHISKEY BARREL-AGED BITTERS,,BITTERS (AROMATIC),251,them into the top of the drink. Garnish with the,,
2927,ROBERT JOHNSON SWIZZLE,HOUSE PEYCHAUD’S BITTERS,,BITTERS (CREOLE),251,mint sprig and serve with a straw.,,
2928,,,,,,,,
2929,SANGRIA SWIZZLE,DRIED CURRANT–INFUSED WILD TURKEY RYE,INFUSION,WHISKEY (RYE),251,"GARNISH: 1, ORANGE WHEEL",THOMAS WAUGH 2009,
2930,SANGRIA SWIZZLE,RED RIOJA WINE,,WINE (RED),251,Combine all the ingredients in a pilsner glass and,Build this swizzle slowly; the wine needs time,
2931,SANGRIA SWIZZLE,COINTREAU,,LIQUEUR (ORANGE),251,swizzle while adding crushed ice little by little.,to marry with the currant-infused rye.—TW,
2932,SANGRIA SWIZZLE,LIME JUICE,,JUICE (LIME),251,Garnish with the orange wheel and serve with a,,
2933,SANGRIA SWIZZLE,SIMPLE SYRUP,,SYRUP (SIMPLE),251,straw.,,
2934,SANGRIA SWIZZLE,BITTERMENS XOCOLATL MOLE BITTERS,,BITTERS (CHOCOLATE),251,,,
2935,,,,,,,,
2936,SNAKE HIPS SWIZZLE,HINE H COGNAC,,BRANDY (GRAPE),251,"Dry shake all the ingredients (except the bitters),",JOAQUÍN SIMÓ 2009,
2937,SNAKE HIPS SWIZZLE,GRAND MARNIER,,LIQUEUR (ORANGE),251,then dump into a pilsner glass filled with crushed,,
2938,SNAKE HIPS SWIZZLE,MORENITA CREAM SHERRY,,SHERRY (CREAM),251,ice. Swizzle the drink until cold. Add the bitters,,
2939,SNAKE HIPS SWIZZLE,LEMON JUICE,,JUICE (LEMON),251,and swizzle them into the top of the drink. Serve,,
2940,SNAKE HIPS SWIZZLE,MAPLE SYRUP,,SYRUP (MAPLE),251,with a straw. No garnish.,,
2941,SNAKE HIPS SWIZZLE,CINNAMON BARK SYRUP,,SYRUP (CINNAMON),251,,,
2942,SNAKE HIPS SWIZZLE,ANGOSTURA BITTERS,,BITTERS (AROMATIC),251,,,
2943,,,,,,,,
2944,MULTIPLE CHOICE,,,,,,,
2945,,,,,,,,
2946,BLACK MARKET SLING,PLYMOUTH GIN SCARLET IBIS RUM BERNHEIM WHEAT WHISKEY RITTENHOUSE 100 RYE LAIRD’S BONDED APPLE BRANDY OR HINE H COGNAC,,AU CHOIX,252,GARNISH: 3 BRANDIED CHERRIES ON A,PHIL WARD 2008,
2947,BLACK MARKET SLING,CINNAMON ORANGE TEA–INFUSED SWEET VERMOUTH,INFUSION,VERMOUTH (SWEET),252,COCKTAIL PICK,,
2948,BLACK MARKET SLING,LEMON JUICE,,JUICE (LEMON),252,Shake all the ingredients (except the club soda),,
2949,BLACK MARKET SLING,SIMPLE SYRUP,,SYRUP (SIMPLE),252,"with ice, then strain into a highball glass filled with",,
2950,BLACK MARKET SLING,ANGOSTURA BITTERS,,BITTERS (AROMATIC),252,ice cubes. Top with club soda. Garnish with the,,
2951,BLACK MARKET SLING,CLUB SODA,,SODA,252,cherries and serve with a straw.,,
2952,,,,,,,,
2953,COIN TOSS,RITTENHOUSE 100 RYE LAIRD’S BONDED APPLE BRANDY SANTA TERESA 1796 RUM HINE H COGNAC OR FAMOUS GROUSE SCOTCH,,AU CHOIX,252,"Stir all the ingredients over ice, then strain into a",PHIL WARD 2008,
2954,COIN TOSS,CARPANO ANTICA FORMULA VERMOUTH,,VERMOUTH (SWEET),252,coupe. No garnish.,This was our original multiple-choice cocktail. It,
2955,COIN TOSS,YELLOW CHARTREUSE,,CHARTREUSE (YELLOW),252,,employs a template I’ve used to create a bunch,
2956,COIN TOSS,BÉNÉDICTINE,,LIQUEUR (BÉNÉDICTINE),252,,"of drinks: 2, OUNCES, of booze, ¾, OUNCE, of",
2957,COIN TOSS,HOUSE PEYCHAUD’S BITTERS,,BITTERS (CREOLE),252,,"vermouth, and ½, OUNCE, of something",
2958,,,,,,,interesting—here split between Chartreuse and,
2959,,,,,,,Bénédictine.—PW,
2960,,,,,,,,
2961,,,,,,,,
2962,ELECTRIC KOOL-AID ACID TEST,PLYMOUTH GIN SCARLET IBIS RUM LAIRD’S BONDED APPLE BRANDY OR SIEMBRA AZUL BLANCO TEQUILA,,AU CHOIX,252,Short shake all the ingredients (except the,PHIL WARD 2008,
2963,ELECTRIC KOOL-AID ACID TEST,SLOE GIN,,GIN (SLOE),252,"blackberries and maraschino liqueur) with 3, ice",This is a classic Mr. Potato Head spec. With,
2964,ELECTRIC KOOL-AID ACID TEST,LEMON JUICE,,JUICE (LEMON),252,"cubes, then strain into a pilsner glass filled with",gin it becomes a Ramble,
2965,ELECTRIC KOOL-AID ACID TEST,SIMPLE SYRUP,,SYRUP (SIMPLE),252,crushed ice. Empty the ice from the shaker and,; with rum it’s a,
2966,ELECTRIC KOOL-AID ACID TEST,BLACKBERRIES,,FRUIT (BLACKBERRY),252,add the blackberries and the maraschino liqueur.,Seersucker,
2967,ELECTRIC KOOL-AID ACID TEST,LUXARDO MARASCHINO LIQUEUR,,LIQUEUR (CHERRY),252,"Gently muddle the blackberries, then pour over the",; and with apple brandy it’s a Sloe,
2968,,,,,,drink. Serve with a straw.,Scobeyville Sling.—PW,
2969,,,,,,,,
2970,,,,,,,,
2971,LITTLE KINGDOM,EL TESORO REPOSADO TEQUILA BEEFEATER LONDON DRY GIN COMPASS BOX ASYLA SCOTCH RITTENHOUSE 100 RYE OR HINE H COGNAC,,AU CHOIX,253,GARNISH: 1 BRANDIED CHERRY,PHIL WARD 2008,
2972,LITTLE KINGDOM,CARPANO ANTICA FORMULA VERMOUTH,,VERMOUTH (SWEET),253,"Stir all the ingredients over ice, then strain into a",,
2973,LITTLE KINGDOM,CYNAR,,AMARO (CYNAR),253,coupe. Garnish with the cherry.,,
2974,,,,,,,,
2975,ST-GERMAIN REDUX,BEEFEATER LONDON DRY GIN APPLETON ESTATE V/X RUM SIEMBRA AZUL BLANCO TEQUILA COMPASS BOX ASYLA SCOTCH CALVADOS OR HINE H COGNAC,,AU CHOIX,253,GARNISH: 1 LEMON TWIST,PHIL WARD 2008,
2976,ST-GERMAIN REDUX,DRY CHAMPAGNE,,WINE (SPARKLING),253,Combine all the ingredients in a wine glass filled,,
2977,ST-GERMAIN REDUX,ST-GERMAIN,,LIQUEUR (ELDERFLOWER),253,with ice cubes and stir until cold. Garnish with the,,
2978,ST-GERMAIN REDUX,CLUB SODA,,SODA,253,lemon twist.,,
2979,,,,,,,,
2980,AQUAVIT,,,,,,,
2981,,,,,,,,
2982,GREAT NORTHERN,LINIE AQUAVIT,,LIQUEUR (CARAWAY) (AQUAVIT),254,"GARNISH: 2, ORANGE CRESCENTS",JESSICA GONZALEZ 2011,
2983,GREAT NORTHERN,LILLET BLANC,,APPERITIF (LILLET BLANC),254,"Short shake all the ingredients with 3 ice cubes,",,
2984,GREAT NORTHERN,COINTREAU,,LIQUEUR (ORANGE),254,then strain into a double rocks glass filled with,,
2985,GREAT NORTHERN,LEMON JUICE,,JUICE (LEMON),254,crushed ice. Garnish with the orange crescents.,,
2986,GREAT NORTHERN,ACACIA HONEY SYRUP,,SYRUP (HONEY),254,,,
2987,,,,,,,,
2988,"ONE, ONE, ONE",KROGSTAD AQUAVIT,,LIQUEUR (CARAWAY) (AQUAVIT),254,"Stir all the ingredients over ice, then strain into a",THOMAS WAUGH 2009,
2989,"ONE, ONE, ONE",BEEFEATER LONDON DRY GIN,,GIN (LONDON DRY),254,coupe. No garnish.,"This is a play on the Fitty-Fitty, an equal-parts",
2990,"ONE, ONE, ONE",DOLIN BLANC VERMOUTH,,VERMOUTH (BLANC),254,,martini popularized by Audrey Saunders at the,
2991,"ONE, ONE, ONE",REGANS’ ORANGE BITTERS,,BITTERS (ORANGE),254,,"Pegu Club, with the addition of aquavit.—TW",
2992,,,,,,,,
2993,,,,,,,,
2994,OVER AND OUT,KROGSTAD AQUAVIT,,LIQUEUR (CARAWAY) (AQUAVIT),254,"Shake all the ingredients with ice, then strain into",ERYN REECE 2013,
2995,OVER AND OUT,OCHO 2012 PLATA TEQUILA,,AGAVE (TEQUILA BLANCO),254,a large coupe. No garnish.,,
2996,OVER AND OUT,LIME JUICE,,JUICE (LIME),254,,,
2997,OVER AND OUT,WATERMELON JUICE,,JUICE (WATERMELON),254,,,
2998,OVER AND OUT,CANE SUGAR SYRUP,,SYRUP (CANE SUGAR),254,,,
2999,OVER AND OUT,BITTER TRUTH CELERY BITTERS,,BITTERS (CELERY),254,,,
3000,OVER AND OUT,HOUSE ORANGE BITTERS,,BITTERS (ORANGE),254,,,
3001,,,,,,,,
3002,SLAP ‘N’ PICKLE,CUCUMBER WHEELS,,VEGETABLE (CUCUMBER),254,GARNISH: 1 CUCUMBER SPEAR,BRIAN MILLER 2009,
3003,SLAP ‘N’ PICKLE,KROGSTAD AQUAVIT,,LIQUEUR (CARAWAY) (AQUAVIT),254,"In a shaker, muddle the cucumber wheels. Add",,
3004,SLAP ‘N’ PICKLE,LIME JUICE,,JUICE (LIME),254,"the remaining ingredients and shake with ice, then",,
3005,SLAP ‘N’ PICKLE,SIMPLE SYRUP,,SYRUP (SIMPLE),254,"double strain into a double rocks glass over 1,",,
3006,SLAP ‘N’ PICKLE,GRENADINE,,SYRUP (GRENADINE),254,large ice cube. Garnish with the cucumber spear.,,
3007,SLAP ‘N’ PICKLE,BITTER TRUTH CELERY BITTERS,,BITTERS (CELERY),254,,,
3008,,,,,,,,
3009,SAZERAC,,,,,,,
3010,,,,,,,,
3011,ALEMBIC,VIEUX PONTARLIER ABSINTHE,,ABSINTHE,255,GARNISH: 1 LEMON TWIST,PHIL WARD 2008,
3012,ALEMBIC,ANCHOR GENEVIEVE GIN,,GIN (GENEVER),255,Rinse a rocks glass with absinthe and dump. Stir,,
3013,ALEMBIC,DEMERARA SYRUP,,SYRUP (DEMERARA),255,"the remaining ingredients over ice, then strain into",,
3014,ALEMBIC,HOUSE PEYCHAUD’S BITTERS,,BITTERS (CREOLE),255,"the glass over 1, large ice cube. Garnish with the",,
3015,,,,,,lemon twist.,,
3016,,,,,,,,
3017,BAY CITY ROLLER,COMPASS BOX ASYLA SCOTCH,,WHISKEY (SCOTCH BLENDED),255,GARNISH: 1 ORANGE TWIST,BRIAN MILLER 2008,
3018,BAY CITY ROLLER,AMARO AVERNA,,AMARO (MEDIUM),255,"Stir all the ingredients over ice, then strain into a",,
3019,BAY CITY ROLLER,SIMPLE SYRUP,,SYRUP (SIMPLE),255,double rocks glass. Garnish with the orange twist.,,
3020,,,,,,,,
3021,COOPER UNION,LAPHROAIG 10-YEAR SCOTCH,,WHISKEY (SCOTCH ISLAY),255,Rinse a double rocks glass with Laphroaig and,PHIL WARD 2008,
3022,COOPER UNION,REDBREAST 12-YEAR IRISH WHISKEY,,WHISKEY (IRISH),255,dump. Stir the remaining ingredients (except the,,
3023,COOPER UNION,ST-GERMAIN,,LIQUEUR (ELDERFLOWER),255,"lemon twist) over ice, then strain into the glass.",,
3024,COOPER UNION,HOUSE ORANGE BITTERS,,BITTERS (ORANGE),255,Squeeze the lemon twist over the drink and,,
3025,COOPER UNION,LEMON TWIST,,TWIST (LEMON),255,discard. No garnish.,,
3026,,,,,,,,
3027,CREOLE SAZ,VIEUX PONTARLIER ABSINTHE,,ABSINTHE,255,Rinse a rocks glass with absinthe and dump. Stir,JOAQUÍN SIMÓ 2011,
3028,CREOLE SAZ,BARBANCOURT 3-STAR RUM,,RUM (AGRICOLE AMBRE),255,the remaining ingredients (except the lemon twist),This drink contains all things French: French,
3029,CREOLE SAZ,PIERRE FERRAND 1840 COGNAC,,BRANDY (GRAPE),255,"over ice, then strain into the glass. Squeeze the","absinthe, French cognac, French-colony rum,",
3030,CREOLE SAZ,CANE SUGAR SYRUP,,SYRUP (CANE SUGAR),255,lemon twist over the drink and discard. No,"and bitters that originated in Haiti, a former",
3031,CREOLE SAZ,HOUSE PEYCHAUD’S BITTERS,,BITTERS (CREOLE),255,garnish.,French colony.—JS,
3032,CREOLE SAZ,LEMON TWIST,,TWIST (LEMON),255,,,
3033,,,,,,,,
3034,DEVIL INSIDE,LAPHROAIG 10-YEAR SCOTCH,,WHISKEY (SCOTCH ISLAY),256,Rinse a rocks glass with Laphroaig and dump. Stir,THOMAS WAUGH 2011,
3035,DEVIL INSIDE,RITTENHOUSE 100 RYE,,WHISKEY (RYE),256,the remaining ingredients (except the lemon twist),,
3036,DEVIL INSIDE,BRUICHLADDICH PORT CHARLOTTE 7-YEAR SCOTCH,,WHISKEY (SCOTCH ISLAY),256,"with ice, then strain into a rocks glass. Squeeze",,
3037,DEVIL INSIDE,VIEUX PONTARLIER ABSINTHE,,ABSINTHE,256,the lemon twist over the drink and discard. No,,
3038,DEVIL INSIDE,DEMERARA SYRUP,,SYRUP (DEMERARA),256,garnish.,,
3039,DEVIL INSIDE,HOUSE PEYCHAUD’S BITTERS,,BITTERS (CREOLE),256,,,
3040,DEVIL INSIDE,LEMON TWIST,,TWIST (LEMON),256,,,
3041,,,,,,,,
3042,ENEMY LINES,LINIE AQUAVIT,,LIQUEUR (CARAWAY) (AQUAVIT),256,Stir all the ingredients (except the lemon twist),JILLIAN VOSE 2011,
3043,ENEMY LINES,EL TESORO REPOSADO TEQUILA,,AGAVE (TEQUILA REPOSADO),256,"over ice, then strain into a rocks glass. Squeeze","Splitting aquavit and tequila is weird, but it",
3044,ENEMY LINES,CANE SUGAR SYRUP,,SYRUP (CANE SUGAR),256,the lemon twist over the drink and discard. No,works. You end up with a rich drink without,
3045,ENEMY LINES,HOUSE PEYCHAUD’S BITTERS,,BITTERS (CREOLE),256,garnish.,using a lot of sugar.—JV,
3046,ENEMY LINES,BITTER TRUTH AROMATIC BITTERS,,BITTERS (AROMATIC),256,,,
3047,ENEMY LINES,LEMON TWIST,,TWIST (LEMON),256,,,
3048,,,,,,,,
3049,GUNS AND ROSÉ,OLD GRAND-DAD 114 BOURBON,,WHISKEY (BOURBON),256,Stir all the ingredients (except the grapefruit twist),SCOTT TEAGUE 2013,
3050,GUNS AND ROSÉ,LILLET ROSÉ,,APPERITIF (LILLET ROSÉ),256,"over ice, then strain into a rocks glass. Squeeze",I like combining a high-proof spirit with,
3051,GUNS AND ROSÉ,CANE SUGAR SYRUP,,SYRUP (CANE SUGAR),256,the grapefruit twist over the drink and discard. No,something soft and delicate. Here it’s a fiery,
3052,GUNS AND ROSÉ,HOUSE PEYCHAUD’S BITTERS,,BITTERS (CREOLE),256,garnish.,overproof whiskey and an aperitif made with,
3053,GUNS AND ROSÉ,GRAPEFRUIT TWIST,,TWIST (GRAPEFRUIT),256,,rosé.—ST,
3054,,,,,,,,
3055,,,,,,,,
3056,HALLYDAY,VIEUX PONTARLIER ABSINTHE,,ABSINTHE,256,GARNISH: 1 LEMON TWIST,THOMAS WAUGH 2011,
3057,HALLYDAY,HINE H COGNAC,,BRANDY (GRAPE),256,Rinse a rocks glass with absinthe and dump. Stir,"Named after Johnny Hallyday, the French pop",
3058,HALLYDAY,DOLIN DRY VERMOUTH,,VERMOUTH (DRY),256,"the remaining ingredients over ice, then strain into","singer, this Sazerac variation uses a quartet of",
3059,HALLYDAY,ROYAL COMBIER LIQUEUR,,LIQUEUR,256,the glass. Garnish with the lemon twist.,French ingredients.—TW,
3060,HALLYDAY,CLEAR CREEK PEAR BRANDY,,BRANDY (PEAR),256,,,
3061,HALLYDAY,ANGOSTURA BITTERS,,BITTERS (AROMATIC),256,,,
3062,,,,,,,,
3063,LATIN QUARTER,VIEUX PONTARLIER ABSINTHE,,ABSINTHE,257,Rinse a double rocks glass with absinthe and,JOAQUÍN SIMÓ 2008,
3064,LATIN QUARTER,ZACAPA 23-YEAR RUM,,RUM (SPANISH),257,dump. Stir the remaining ingredients (except the,It’s hard to predict which D&C drinks will be,
3065,LATIN QUARTER,CANE SUGAR SYRUP,,SYRUP (CANE SUGAR),257,"lemon twist) over ice, then strain into the glass.",replicated elsewhere. This Sazerac variation has,
3066,LATIN QUARTER,HOUSE PEYCHAUD’S BITTERS,,BITTERS (CREOLE),257,Squeeze the lemon twist over the drink and,ended up on the menus of cocktail bars all over,
3067,LATIN QUARTER,ANGOSTURA BITTERS,,BITTERS (AROMATIC),257,discard. No garnish.,world.—JS,
3068,LATIN QUARTER,BITTERMENS XOCOLATL MOLE BITTERS,,BITTERS (CHOCOLATE),257,,,
3069,LATIN QUARTER,LEMON TWIST,,TWIST (LEMON),257,,,
3070,,,,,,,,
3071,SAZ WHO?,CRUZAN SINGLE-BARREL RUM,,RUM (SPANISH),257,Stir all the ingredients (except the lemon twist),BRIAN MILLER 2009,
3072,SAZ WHO?,CLEAR CREEK PEAR BRANDY,,BRANDY (PEAR),257,"over ice, then strain into a double rocks glass.",,
3073,SAZ WHO?,VIEUX PONTARLIER ABSINTHE,,ABSINTHE,257,Squeeze the lemon twist over the drink and,,
3074,SAZ WHO?,DEMERARA SYRUP,,SYRUP (DEMERARA),257,discard. No garnish.,,
3075,SAZ WHO?,HOUSE PEYCHAUD’S BITTERS,,BITTERS (CREOLE),257,,,
3076,SAZ WHO?,ANGOSTURA BITTERS,,BITTERS (AROMATIC),257,,,
3077,SAZ WHO?,LEMON TWIST,,TWIST (LEMON),257,,,
3078,,,,,,,,
3079,NEGRONI,,,,,,,
3080,,,,,,,,
3081,BALTASAR AND BLIMUNDA,BEEFEATER LONDON DRY GIN,,GIN (LONDON DRY),258,"GARNISH: 1, ORANGE COIN",PHIL WARD 2008,
3082,BALTASAR AND BLIMUNDA,PUNT E MES,,VERMOUTH (SWEET),258,"Stir all the ingredients over ice, then strain into a",,
3083,BALTASAR AND BLIMUNDA,CAMPARI,,AMARO (APERITIVO),258,"coupe. To garnish, flame the orange coin over the",,
3084,BALTASAR AND BLIMUNDA,OTIMA 10-YEAR TAWNY PORT,,WINE (PORT),258,"drink, then drop it in.",,
3085,,,,,,,,
3086,FAIL-SAFE,PERRY’S TOT NAVY-STRENGTH GIN,,GIN (AMERICAN),258,"Stir all the ingredients over ice, then strain into a",SCOTT TEAGUE 2013,
3087,FAIL-SAFE,PLYMOUTH SLOE GIN,,GIN (SLOE),258,"double rocks glass over 1, large ice cube. No",Some drinks are just happy accidents. One,
3088,FAIL-SAFE,APEROL,,AMARO (APERITIVO),258,garnish.,night I saw several bottles sitting next to each,
3089,FAIL-SAFE,PIERRE FERRAND DRY CURAÇAO,,LIQUEUR (ORANGE),258,,"other behind the bar, and I thought, Why not?",
3090,FAIL-SAFE,ANGOSTURA BITTERS,,BITTERS (AROMATIC),258,,I started playing around with them in Negroni,
3091,,,,,,,"proportions, and it worked.—ST",
3092,,,,,,,,
3093,,,,,,,,
3094,HOUSE OF PAYNE,RASPBERRIES,,FRUIT (RASPBERRY),258,"GARNISH: 1, RASPBERRY",PHIL WARD 2012,
3095,HOUSE OF PAYNE,BEEFEATER LONDON DRY GIN,,GIN (LONDON DRY),258,"In a mixing glass, gently muddle the raspberries.",Raspberries and Campari have a great affinity,
3096,HOUSE OF PAYNE,PLYMOUTH SLOE GIN,,GIN (SLOE),258,Add the remaining ingredients and stir over ice.,"for each other, so I combined them, along with",
3097,HOUSE OF PAYNE,CAMPARI,,AMARO (APERITIVO),258,"Double strain into a double rocks glass over 1,","sloe gin, in this Negroni variation.—PW",
3098,,,,,,large ice cube. Garnish with the raspberry.,,
3099,,,,,,,,
3100,KINGSTON NEGRONI,SMITH & CROSS RUM,,RUM (JAMAICAN),259,GARNISH: 1 ORANGE TWIST,JOAQUÍN SIMÓ 2009,
3101,KINGSTON NEGRONI,CARPANO ANTICA FORMULA VERMOUTH,,VERMOUTH (SWEET),259,"Stir all the ingredients over ice, then strain into a",I created this Negroni variation immediately,
3102,KINGSTON NEGRONI,CAMPARI,,AMARO (APERITIVO),259,double rocks glass. Garnish with the orange twist.,after I first tasted Smith & Cross rum. Only,
3103,,,,,,,Carpano Antica has the balls to stand up to its,
3104,,,,,,,intensity.—JS,
3105,,,,,,,,
3106,,,,,,,,
3107,MAÑANITA,SOMBRA MEZCAL,,AGAVE (MEZCAL),259,GARNISH: 1 ORANGE TWIST,JOAQUÍN SIMÓ 2011,
3108,MAÑANITA,COFFEE- AND CHILE-INFUSED CAMPARI,INFUSION,AMARO (APERITIVO),259,"Stir all the ingredients over ice, then strain into a","In Oaxaca, it’s customary to drink a small",
3109,MAÑANITA,HOUSE SWEET VERMOUTH,,VERMOUTH (SWEET),259,"double rocks glass over 1, large ice cube. Garnish","copita of mezcal, called a mañanita, before your",
3110,,,,,,with the orange twist.,morning coffee. This is probably the spiciest,
3111,,,,,,,drink we’ve ever served.—JS,
3112,,,,,,,,
3113,,,,,,,,
3114,RANGE LIFE,EL TESORO REPOSADO TEQUILA,,AGAVE (TEQUILA REPOSADO),259,"Stir all the ingredients over ice, then strain into a",PHIL WARD 2008,
3115,RANGE LIFE,CAMPARI,,AMARO (APERITIVO),259,coupe. No garnish.,,
3116,RANGE LIFE,GRAND MARNIER,,LIQUEUR (ORANGE),259,,,
3117,RANGE LIFE,PUNT E MES,,VERMOUTH (SWEET),259,,,
3118,,,,,,,,
3119,"UNO, DOS, TRES",SIEMBRA AZUL REPOSADO TEQUILA,,AGAVE (TEQUILA REPOSADO),259,GARNISH: 1 ORANGE TWIST,JOAQUÍN SIMÓ 2009,
3120,"UNO, DOS, TRES",GRAPEFRUIT-INFUSED PUNT E MES,INFUSION,VERMOUTH (SWEET),259,"Stir all the ingredients over ice, then strain into a",,
3121,"UNO, DOS, TRES",CAMPARI,,AMARO (APERITIVO),259,"coupe. To garnish, flame the orange twist over the",,
3122,"UNO, DOS, TRES",CYNAR,,AMARO (CYNAR),259,"drink, then drop it in.",,
3123,"UNO, DOS, TRES",BITTERMENS XOCOLATL MOLE BITTERS,,BITTERS (CHOCOLATE),259,,,
3124,,,,,,,,
3125,THE VANDERBILT,LAIRD’S BONDED APPLE BRANDY,,BRANDY (APPLE),259,"Stir all the ingredients over ice, then strain into a",SCOTT TEAGUE 2013,
3126,THE VANDERBILT,GRAN CLASSICO BITTER,,AMARO (APERITIVO),259,"double rocks glass over 1, large ice cube. No",,
3127,THE VANDERBILT,MATHILDE POIRE PEAR LIQUEUR,,LIQUEUR (PEAR),259,garnish.,,
3128,,,,,,,,
3129,WHITE NEGRONI,FORD’S GIN,,GIN (LONDON DRY),259,GARNISH: 1 LEMON TWIST,ALEX DAY 2009,
3130,WHITE NEGRONI,DOLIN BLANC VERMOUTH,,VERMOUTH (BLANC),259,"Stir all the ingredients over ice, then strain into a",,
3131,WHITE NEGRONI,SUZE SAVEUR D’AUTREFOIS LIQUEUR,,LIQUEUR (SUZE),259,"double rocks glass over 1, large ice cube. Garnish",,
3132,,,,,,with the lemon twist.,,
3133,,,,,,,,
3134,DAIQUIRI,,,,,,,
3135,,,,,,,,
3136,ANGUS STORY DAIQUIRI,APPLETON ESTATE V/X RUM,,RUM (JAMAICAN),260,GARNISH: 1 LIME WEDGE,PHIL WARD 2012,
3137,ANGUS STORY DAIQUIRI,RON DEL BARRILITO 3-STAR RUM,,RUM (SPANISH),260,"Shake all the ingredients with ice, then strain into",The venerable British bartender Angus,
3138,ANGUS STORY DAIQUIRI,LA FAVORITE RHUM AGRICOLE BLANC,,RUM (AGRICOLE BLANC),260,a coupe. Garnish with the lime wedge.,Winchester came in one night and asked me to,
3139,ANGUS STORY DAIQUIRI,LIME JUICE,,JUICE (LIME),260,,make him a three-rum daiquiri. This is the,
3140,ANGUS STORY DAIQUIRI,CANE SUGAR SYRUP,,SYRUP (CANE SUGAR),260,,result.—PW,
3141,,,,,,,,
3142,,,,,,,,
3143,ARRACKUIRI,VAN OOSTEN BATAVIA ARRACK,,BATAVIA ARRACK,260,GARNISH: 1 MINT LEAF,PHIL WARD 2008,
3144,ARRACKUIRI,LIME JUICE,,JUICE (LIME),260,"Short shake all the ingredients, then double strain","When we first got Batavia arrack, nobody",
3145,ARRACKUIRI,SIMPLE SYRUP,,SYRUP (SIMPLE),260,into a coupe. Garnish with the mint leaf.,wanted to mess with it. I was determined to,
3146,ARRACKUIRI,POMEGRANATE MOLASSES,,OTHER (POMEGRANATE MOLASSES),260,,"use it as a base spirit, though, so I mixed it",
3147,ARRACKUIRI,MINT LEAVES,,MINT,260,,"with a spoonful of pomegranate molasses, which",
3148,,,,,,,works micacles.—PW,
3149,,,,,,,,
3150,,,,,,,,
3151,AUTUMN DAIQUIRI,MOUNT GAY ECLIPSE RUM,,RUM (ENGLISH),260,"Shake all the ingredients with ice, then strain into",JOAQUÍN SIMÓ 2008,
3152,AUTUMN DAIQUIRI,LIME JUICE,,JUICE (LIME),260,a coupe. No garnish.,I wanted to make a daiquiri with fall flavors,
3153,AUTUMN DAIQUIRI,PINEAPPLE JUICE,,JUICE (PINEAPPLE),260,,and tried rum after rum until I landed on,
3154,AUTUMN DAIQUIRI,DEMERARA SYRUP,,SYRUP (DEMERARA),260,,"Mount Gay, which adds a crazy apple flavor to",
